coordinate_id,constructor,ordered_operands,class_B,class_A,class_C,class_G,class_F,class_D_finite,class_D_constant,class_E_denominator,class_H_leakage,value_min,value_max,admissible,first_rejecting_class,rejection_reason
"PROD(ip,pinj_33l)",C2,ip|pinj_33l,True,True,True,True,True,True,True,,True,0.0,2698523622294.9277,False,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK
"PROD(ip,pinj_33r)",C2,ip|pinj_33r,True,True,True,True,True,True,False,,True,-26148364.13549486,3894262267624.916,True,,
"PROD(ip,tinj)",C2,ip|tinj,True,True,True,True,True,True,False,,True,-1997363.488895983,11751897.244697222,True,,
"PROD(ip,ece1)",C2,ip|ece1,True,True,True,True,True,True,False,,True,8247953.321028979,1335870253.718165,True,,
"PROD(ip,ece2)",C2,ip|ece2,True,True,True,True,True,True,False,,True,49613053.13857295,6231694481.413613,True,,
"PROD(ip,ece3)",C2,ip|ece3,True,True,True,True,True,True,False,,True,27604637.880525667,3065903689.378323,True,,
"PROD(ip,ece4)",C2,ip|ece4,True,True,True,True,True,True,False,,True,22338383.011093393,3036236279.50876,True,,
"PROD(ip,ece5)",C2,ip|ece5,True,True,True,True,True,True,False,,True,14916817.419080831,4225421921.802297,True,,
"PROD(ip,ece6)",C2,ip|ece6,True,True,True,True,True,True,False,,True,19349349.249077924,3571993987.141109,True,,
"PROD(ip,ece7)",C2,ip|ece7,True,True,True,True,True,True,False,,True,44764275.472315356,4251661251.460577,True,,
"PROD(ip,ece8)",C2,ip|ece8,True,True,True,True,True,True,False,,True,76091833.39456654,4580773742.02756,True,,
"PROD(ip,ece9)",C2,ip|ece9,True,True,True,True,True,True,False,,True,123613568.66952159,4219822291.3819537,True,,
"PROD(ip,ece10)",C2,ip|ece10,True,True,True,True,True,True,False,,True,160535076.90995637,4547389575.614099,True,,
"PROD(ip,ece11)",C2,ip|ece11,True,True,True,True,True,True,False,,True,201824214.42482397,4925837621.973954,True,,
"PROD(ip,ece12)",C2,ip|ece12,True,True,True,True,True,True,False,,True,268475209.4909722,5184876558.560344,True,,
"PROD(ip,ece13)",C2,ip|ece13,True,True,True,True,True,True,False,,True,319697858.3625378,5242752506.335071,True,,
"PROD(ip,ece14)",C2,ip|ece14,True,True,True,True,True,True,False,,True,336617822.26215327,5550166604.797071,True,,
"PROD(ip,ece15)",C2,ip|ece15,True,True,True,True,True,True,False,,True,356765078.77747977,5651797468.508967,True,,
"PROD(ip,ece16)",C2,ip|ece16,True,True,True,True,True,True,False,,True,441923609.41859496,6093878472.848155,True,,
"PROD(ip,ece18)",C2,ip|ece18,True,True,True,True,True,True,False,,True,417289750.9401456,6706582558.859344,True,,
"PROD(ip,ece19)",C2,ip|ece19,True,True,True,True,True,True,False,,True,376489088.12449586,6149890359.611649,True,,
"PROD(ip,ece20)",C2,ip|ece20,True,True,True,True,True,True,False,,True,417249045.6379635,6487403618.568082,True,,
"PROD(ip,ece21)",C2,ip|ece21,True,True,True,True,True,True,False,,True,419270180.72701156,7063410457.116356,True,,
"PROD(ip,ece22)",C2,ip|ece22,True,True,True,True,True,True,False,,True,399303229.8637952,7209851601.51788,True,,
"PROD(ip,ece25)",C2,ip|ece25,True,True,True,True,True,True,False,,True,571621725.8661331,8288180648.105876,True,,
"PROD(ip,ece27)",C2,ip|ece27,True,True,True,True,True,True,False,,True,407107335.0831967,8855610673.34437,True,,
"PROD(ip,ece28)",C2,ip|ece28,True,True,True,True,True,True,False,,True,365387259.3925644,15444592415.181149,True,,
"PROD(ip,ece29)",C2,ip|ece29,True,True,True,True,True,True,False,,True,459593774.1492326,8988028518.384136,True,,
"PROD(ip,ece30)",C2,ip|ece30,True,True,True,True,True,True,False,,True,376024946.25136054,9880988231.127945,True,,
"PROD(ip,ece31)",C2,ip|ece31,True,True,True,True,True,True,False,,True,430836650.0251868,8779260441.48291,True,,
"PROD(ip,ece33)",C2,ip|ece33,True,True,True,True,True,True,False,,True,475688289.72375476,118021816726.88916,True,,
"PROD(ip,ece35)",C2,ip|ece35,True,True,True,True,True,True,False,,True,473028420.8113956,11284816582.149593,True,,
"PROD(ip,ece36)",C2,ip|ece36,True,True,True,True,True,True,False,,True,412337710.87811315,9351309716.091469,True,,
"PROD(ip,ece37)",C2,ip|ece37,True,True,True,True,True,True,False,,True,310356217.8107771,9168310913.345303,True,,
"PROD(ip,ece38)",C2,ip|ece38,True,True,True,True,True,True,False,,True,300474079.1909657,8182544894.229142,True,,
"PROD(ip,ece39)",C2,ip|ece39,True,True,True,True,True,True,False,,True,278732552.908652,8371121917.086277,True,,
"PROD(ip,cerqrott3)",C2,ip|cerqrott3,True,True,True,True,True,True,False,,True,-538612828293.4235,23149576068.81186,True,,
"PROD(ip,cerqrott6)",C2,ip|cerqrott6,True,True,True,True,True,True,False,,True,-355688652214.36633,644892190273.5713,True,,
"PROD(ip,cerqrott8)",C2,ip|cerqrott8,True,True,True,True,True,True,False,,True,-10812378481.003708,285465403365.69824,True,,
"PROD(ip,cerqrott10)",C2,ip|cerqrott10,True,True,True,True,True,True,False,,True,-14211954130.471535,228251479707.7064,True,,
"PROD(ip,cerqrott11)",C2,ip|cerqrott11,True,True,True,True,True,True,False,,True,-30548019106.298824,191638779656.80362,True,,
"PROD(ip,cerqrott12)",C2,ip|cerqrott12,True,True,True,True,True,True,False,,True,-31996771154.230217,114579727143.51122,True,,
"PROD(ip,cerqrott13)",C2,ip|cerqrott13,True,True,True,True,True,True,False,,True,-47624491886.866425,97280053637.99734,True,,
"PROD(ip,cerqtit3)",C2,ip|cerqtit3,True,True,True,True,True,True,False,,True,274377609.5967856,11978712982.322905,True,,
"PROD(ip,cerqtit6)",C2,ip|cerqtit6,True,True,True,True,True,True,False,,True,-38783980.85609001,5201336849.335905,True,,
"PROD(ip,cerqtit8)",C2,ip|cerqtit8,True,True,True,True,True,True,False,,True,66453087.445811264,4000513817.0721126,True,,
"PROD(ip,cerqtit10)",C2,ip|cerqtit10,True,True,True,True,True,True,False,,True,93166159.52364884,3352164601.7578864,True,,
"PROD(ip,cerqtit11)",C2,ip|cerqtit11,True,True,True,True,True,True,False,,True,74822036.03414407,2853865708.7442775,True,,
"PROD(ip,cerqtit12)",C2,ip|cerqtit12,True,True,True,True,True,True,False,,True,-190482771.03077534,2428304003.353824,True,,
"PROD(ip,cerqtit13)",C2,ip|cerqtit13,True,True,True,True,True,True,False,,True,-171869664.858366,2223568695.2602096,True,,
"PROD(prmtan_neped,prmtan_neped)",C2,prmtan_neped|prmtan_neped,True,True,True,True,True,True,False,,True,1.2021422624568442e+37,7.353388191475447e+39,True,,
"PROD(prmtan_neped,prmtan_teped)",C2,prmtan_neped|prmtan_teped,True,True,True,True,True,True,False,,True,-2.003259890456395e+23,3.096742401573973e+23,True,,
"PROD(prmtan_neped,fs04)",C2,prmtan_neped|fs04,True,True,True,True,True,True,False,,True,-9.742873274459086e+32,5.222482871995349e+36,True,,
"PROD(prmtan_neped,fs03da)",C2,prmtan_neped|fs03da,True,True,True,True,True,True,False,,True,-3.470880793015286e+32,4.891860017342189e+36,True,,
"PROD(prmtan_neped,fs05da)",C2,prmtan_neped|fs05da,True,True,True,True,True,True,False,,True,-1.806458703337016e+33,2.1734966540027868e+36,True,,
"PROD(prmtan_neped,gasa)",C2,prmtan_neped|gasa,True,True,True,True,True,True,False,,True,-4.3698409857709677e+17,5.4688224187976234e+20,True,,
"PROD(prmtan_neped,gasb)",C2,prmtan_neped|gasb,True,True,True,True,True,True,False,,True,-3.762940585657305e+19,6.357515560626818e+20,True,,
"PROD(prmtan_neped,gasc)",C2,prmtan_neped|gasc,True,True,True,True,True,True,False,,True,-3.4038599425960125e+18,1.14129887461183e+19,True,,
"PROD(prmtan_neped,gasd)",C2,prmtan_neped|gasd,True,True,True,True,True,True,False,,True,-2.9157955667072393e+19,4.5812124812312625e+19,True,,
"PROD(prmtan_neped,pinj)",C2,prmtan_neped|pinj,True,True,True,True,True,True,False,,True,-4.286381850239568e+19,1.1631280341704509e+27,True,,
"PROD(prmtan_neped,pinj_15l)",C2,prmtan_neped|pinj_15l,True,True,True,True,True,True,False,,True,0.0,1.595090531566347e+26,True,,
"PROD(prmtan_neped,pinj_15r)",C2,prmtan_neped|pinj_15r,True,True,True,True,True,True,True,,True,0.0,1.4181322223392773e+26,False,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK
"PROD(prmtan_neped,pinj_21l)",C2,prmtan_neped|pinj_21l,True,True,True,True,True,True,True,,True,-5.374581851482518e+20,1.6687608654520367e+26,False,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK
"PROD(prmtan_neped,pinj_21r)",C2,prmtan_neped|pinj_21r,True,True,True,True,True,True,True,,True,0.0,1.4025413363904005e+26,False,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK
"PROD(prmtan_neped,pinj_30l)",C2,prmtan_neped|pinj_30l,True,True,True,True,True,True,False,,True,0.0,2.2515038160868406e+26,True,,
"PROD(prmtan_neped,pinj_30r)",C2,prmtan_neped|pinj_30r,True,True,True,True,True,True,False,,True,-6.322157007922548e+20,1.6208690734613185e+26,True,,
"PROD(prmtan_neped,pinj_33l)",C2,prmtan_neped|pinj_33l,True,True,True,True,True,True,True,,True,0.0,1.7616903081089565e+26,False,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK
"PROD(prmtan_neped,pinj_33r)",C2,prmtan_neped|pinj_33r,True,True,True,True,True,True,False,,True,-1.188309564548255e+21,1.8298920233992326e+26,True,,
"PROD(prmtan_neped,tinj)",C2,prmtan_neped|tinj,True,True,True,True,True,True,False,,True,-7.296927671417852e+19,7.443542422500644e+20,True,,
"PROD(prmtan_neped,ece1)",C2,prmtan_neped|ece1,True,True,True,True,True,True,False,,True,7.017733323281708e+19,7.339655881832123e+22,True,,
"PROD(prmtan_neped,ece2)",C2,prmtan_neped|ece2,True,True,True,True,True,True,False,,True,5.561499745028387e+20,2.7742696577608768e+23,True,,
"PROD(prmtan_neped,ece3)",C2,prmtan_neped|ece3,True,True,True,True,True,True,False,,True,1.817679137950538e+20,1.4519142320751481e+23,True,,
"PROD(prmtan_neped,ece4)",C2,prmtan_neped|ece4,True,True,True,True,True,True,False,,True,1.4450005887829003e+20,1.6405607248603182e+23,True,,
"PROD(prmtan_neped,ece5)",C2,prmtan_neped|ece5,True,True,True,True,True,True,False,,True,9.755334200962474e+19,2.1045030333536608e+23,True,,
"PROD(prmtan_neped,ece6)",C2,prmtan_neped|ece6,True,True,True,True,True,True,False,,True,1.2848623397833656e+20,1.9495823341391348e+23,True,,
"PROD(prmtan_neped,ece7)",C2,prmtan_neped|ece7,True,True,True,True,True,True,False,,True,2.38821723096354e+20,2.1045081518637398e+23,True,,
"PROD(prmtan_neped,ece8)",C2,prmtan_neped|ece8,True,True,True,True,True,True,False,,True,4.338718936758728e+20,2.281863946499562e+23,True,,
"PROD(prmtan_neped,ece9)",C2,prmtan_neped|ece9,True,True,True,True,True,True,False,,True,9.29324317723408e+20,2.4216163608615056e+23,True,,
"PROD(prmtan_neped,ece10)",C2,prmtan_neped|ece10,True,True,True,True,True,True,False,,True,1.5531822612800998e+21,2.547157647885385e+23,True,,
"PROD(prmtan_neped,ece11)",C2,prmtan_neped|ece11,True,True,True,True,True,True,False,,True,2.0747202438041234e+21,2.559790106083702e+23,True,,
"PROD(prmtan_neped,ece12)",C2,prmtan_neped|ece12,True,True,True,True,True,True,False,,True,2.579333659229923e+21,2.53458885793401e+23,True,,
"PROD(prmtan_neped,ece13)",C2,prmtan_neped|ece13,True,True,True,True,True,True,False,,True,2.987375299336447e+21,2.6139853338098555e+23,True,,
"PROD(prmtan_neped,ece14)",C2,prmtan_neped|ece14,True,True,True,True,True,True,False,,True,3.3025566891099984e+21,2.6432028976233555e+23,True,,
"PROD(prmtan_neped,ece15)",C2,prmtan_neped|ece15,True,True,True,True,True,True,False,,True,3.3935442062229373e+21,2.8285847638356728e+23,True,,
"PROD(prmtan_neped,ece16)",C2,prmtan_neped|ece16,True,True,True,True,True,True,False,,True,3.8674693115001695e+21,3.0498353660064704e+23,True,,
"PROD(prmtan_neped,ece18)",C2,prmtan_neped|ece18,True,True,True,True,True,True,False,,True,4.06991413338032e+21,3.1003876130886934e+23,True,,
"PROD(prmtan_neped,ece19)",C2,prmtan_neped|ece19,True,True,True,True,True,True,False,,True,4.129054228754428e+21,2.884462513794825e+23,True,,
"PROD(prmtan_neped,ece20)",C2,prmtan_neped|ece20,True,True,True,True,True,True,False,,True,4.6057261970256807e+21,2.9670544656659787e+23,True,,
"PROD(prmtan_neped,ece21)",C2,prmtan_neped|ece21,True,True,True,True,True,True,False,,True,4.740191680677828e+21,3.185836489437404e+23,True,,
"PROD(prmtan_neped,ece22)",C2,prmtan_neped|ece22,True,True,True,True,True,True,False,,True,4.6093349803266844e+21,3.163683487054286e+23,True,,
"PROD(prmtan_neped,ece25)",C2,prmtan_neped|ece25,True,True,True,True,True,True,False,,True,4.93143538428872e+21,3.416312978084923e+23,True,,
"PROD(prmtan_neped,ece27)",C2,prmtan_neped|ece27,True,True,True,True,True,True,False,,True,5.157353835491362e+21,3.510640428904837e+23,True,,
"PROD(prmtan_neped,ece28)",C2,prmtan_neped|ece28,True,True,True,True,True,True,False,,True,4.6288318123347395e+21,1.0619419930948709e+24,True,,
"PROD(prmtan_neped,ece29)",C2,prmtan_neped|ece29,True,True,True,True,True,True,False,,True,4.597044095418137e+21,3.277827378692e+23,True,,
"PROD(prmtan_neped,ece30)",C2,prmtan_neped|ece30,True,True,True,True,True,True,False,,True,4.7635931157899e+21,3.586552400880436e+23,True,,
"PROD(prmtan_neped,ece31)",C2,prmtan_neped|ece31,True,True,True,True,True,True,False,,True,4.872910319864594e+21,3.163562177817796e+23,True,,
"PROD(prmtan_neped,ece33)",C2,prmtan_neped|ece33,True,True,True,True,True,True,False,,True,6.026157266372458e+21,4.2445927692341197e+24,True,,
"PROD(prmtan_neped,ece35)",C2,prmtan_neped|ece35,True,True,True,True,True,True,False,,True,4.6018463181565067e+21,4.0598339090903495e+23,True,,
"PROD(prmtan_neped,ece36)",C2,prmtan_neped|ece36,True,True,True,True,True,True,False,,True,3.441779065673483e+21,3.3781781519931966e+23,True,,
"PROD(prmtan_neped,ece37)",C2,prmtan_neped|ece37,True,True,True,True,True,True,False,,True,3.351490365742699e+21,3.3264305942469956e+23,True,,
"PROD(prmtan_neped,ece38)",C2,prmtan_neped|ece38,True,True,True,True,True,True,False,,True,2.6433628269666684e+21,2.9706764097498913e+23,True,,
"PROD(prmtan_neped,ece39)",C2,prmtan_neped|ece39,True,True,True,True,True,True,False,,True,2.9597987423304223e+21,2.9847958420878975e+23,True,,
"PROD(prmtan_neped,cerqrott3)",C2,prmtan_neped|cerqrott3,True,True,True,True,True,True,False,,True,-1.767890635185153e+25,8.548429841549876e+23,True,,
"PROD(prmtan_neped,cerqrott6)",C2,prmtan_neped|cerqrott6,True,True,True,True,True,True,False,,True,-1.2611935262003808e+25,8.594374290684642e+24,True,,
"PROD(prmtan_neped,cerqrott8)",C2,prmtan_neped|cerqrott8,True,True,True,True,True,True,False,,True,-3.472243673575066e+23,1.0443514748143355e+25,True,,
"PROD(prmtan_neped,cerqrott10)",C2,prmtan_neped|cerqrott10,True,True,True,True,True,True,False,,True,-9.282930526442288e+23,7.209737713264187e+24,True,,
"PROD(prmtan_neped,cerqrott11)",C2,prmtan_neped|cerqrott11,True,True,True,True,True,True,False,,True,-1.656200685651777e+24,5.749206163738063e+24,True,,
"PROD(prmtan_neped,cerqrott12)",C2,prmtan_neped|cerqrott12,True,True,True,True,True,True,False,,True,-1.4101050658568638e+24,5.020152599678985e+24,True,,
"PROD(prmtan_neped,cerqrott13)",C2,prmtan_neped|cerqrott13,True,True,True,True,True,True,False,,True,-1.3123316964557234e+24,4.301735700632425e+24,True,,
"PROD(prmtan_neped,cerqtit3)",C2,prmtan_neped|cerqtit3,True,True,True,True,True,True,False,,True,2.3458555066151592e+21,4.628563250712877e+23,True,,
"PROD(prmtan_neped,cerqtit6)",C2,prmtan_neped|cerqtit6,True,True,True,True,True,True,False,,True,-8.169107223244628e+20,2.2140671661515357e+23,True,,
"PROD(prmtan_neped,cerqtit8)",C2,prmtan_neped|cerqtit8,True,True,True,True,True,True,False,,True,6.022444518499847e+20,1.8489529734215032e+23,True,,
"PROD(prmtan_neped,cerqtit10)",C2,prmtan_neped|cerqtit10,True,True,True,True,True,True,False,,True,6.356809617446377e+20,1.2732635669024026e+23,True,,
"PROD(prmtan_neped,cerqtit11)",C2,prmtan_neped|cerqtit11,True,True,True,True,True,True,False,,True,4.786784002192242e+20,1.1900175109392964e+23,True,,
"PROD(prmtan_neped,cerqtit12)",C2,prmtan_neped|cerqtit12,True,True,True,True,True,True,False,,True,-5.912062892630615e+21,9.306701942947171e+22,True,,
"PROD(prmtan_neped,cerqtit13)",C2,prmtan_neped|cerqtit13,True,True,True,True,True,True,False,,True,-5.810472169300902e+21,8.123315595974985e+22,True,,
"PROD(prmtan_teped,prmtan_teped)",C2,prmtan_teped|prmtan_teped,True,True,True,True,True,True,False,,True,0.5446600644418091,28453360.87008238,True,,
"PROD(prmtan_teped,fs04)",C2,prmtan_teped|fs04,True,True,True,True,True,True,False,,True,-5.438878377374057e+19,1.119260345915159e+20,True,,
"PROD(prmtan_teped,fs03da)",C2,prmtan_teped|fs03da,True,True,True,True,True,True,False,,True,-1.4187291495327226e+19,1.0484026600717266e+20,True,,
"PROD(prmtan_teped,fs05da)",C2,prmtan_teped|fs05da,True,True,True,True,True,True,False,,True,-4.61339669461416e+19,3.506483988827512e+19,True,,
"PROD(prmtan_teped,gasa)",C2,prmtan_teped|gasa,True,True,True,True,True,True,False,,True,-25085.7823231341,12405.43646087682,True,,
"PROD(prmtan_teped,gasb)",C2,prmtan_teped|gasb,True,True,True,True,True,True,False,,True,-1553.445736434157,7224.1856676292655,True,,
"PROD(prmtan_teped,gasc)",C2,prmtan_teped|gasc,True,True,True,True,True,True,False,,True,-178.20324774655003,179.6214519275311,True,,
"PROD(prmtan_teped,gasd)",C2,prmtan_teped|gasd,True,True,True,True,True,True,False,,True,-922.6728199383296,1133.1000033296882,True,,
"PROD(prmtan_teped,pinj)",C2,prmtan_teped|pinj,True,True,True,True,True,True,False,,True,-52670854549.6601,53419875687.83292,True,,
"PROD(prmtan_teped,pinj_15l)",C2,prmtan_teped|pinj_15l,True,True,True,True,True,True,False,,True,-7822681285.950577,7415707080.398711,True,,
"PROD(prmtan_teped,pinj_15r)",C2,prmtan_teped|pinj_15r,True,True,True,True,True,True,True,,True,-6452541587.550403,6674906205.522512,False,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK
"PROD(prmtan_teped,pinj_21l)",C2,prmtan_teped|pinj_21l,True,True,True,True,True,True,True,,True,-8007272460.671085,8148928634.955397,False,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK
"PROD(prmtan_teped,pinj_21r)",C2,prmtan_teped|pinj_21r,True,True,True,True,True,True,True,,True,-6095575954.44681,6453486885.480979,False,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK
"PROD(prmtan_teped,pinj_30l)",C2,prmtan_teped|pinj_30l,True,True,True,True,True,True,False,,True,-11366946706.076109,12876378667.896666,True,,
"PROD(prmtan_teped,pinj_30r)",C2,prmtan_teped|pinj_30r,True,True,True,True,True,True,False,,True,-6146791548.067879,7115833620.5453205,True,,
"PROD(prmtan_teped,pinj_33l)",C2,prmtan_teped|pinj_33l,True,True,True,True,True,True,True,,True,-10265985070.317877,11481259802.462769,False,D,D_CONSTANT_ON_REQUIRED_CALIBRATION_BLOCK
"PROD(prmtan_teped,pinj_33r)",C2,prmtan_teped|pinj_33r,True,True,True,True,True,True,False,,True,-8291255901.080178,8306891132.112394,True,,
"PROD(prmtan_teped,tinj)",C2,prmtan_teped|tinj,True,True,True,True,True,True,False,,True,-37862.629652457086,36753.769701565354,True,,
"PROD(prmtan_teped,ece1)",C2,prmtan_teped|ece1,True,True,True,True,True,True,False,,True,-2108454.3863264,3063464.8471386265,True,,
"PROD(prmtan_teped,ece2)",C2,prmtan_teped|ece2,True,True,True,True,True,True,False,,True,-30799209.170343727,31561566.645606868,True,,
"PROD(prmtan_teped,ece3)",C2,prmtan_teped|ece3,True,True,True,True,True,True,False,,True,-15316685.495996328,15684550.852766719,True,,
"PROD(prmtan_teped,ece4)",C2,prmtan_teped|ece4,True,True,True,True,True,True,False,,True,-15228462.979930198,15400909.904374622,True,,
"PROD(prmtan_teped,ece5)",C2,prmtan_teped|ece5,True,True,True,True,True,True,False,,True,-14240285.029901052,14315397.580216315,True,,
"PROD(prmtan_teped,ece6)",C2,prmtan_teped|ece6,True,True,True,True,True,True,False,,True,-18023913.753994197,18011654.217597395,True,,
"PROD(prmtan_teped,ece7)",C2,prmtan_teped|ece7,True,True,True,True,True,True,False,,True,-21253126.310552344,21264059.94322489,True,,
"PROD(prmtan_teped,ece8)",C2,prmtan_teped|ece8,True,True,True,True,True,True,False,,True,-22978013.55287994,23643468.91199428,True,,
"PROD(prmtan_teped,ece9)",C2,prmtan_teped|ece9,True,True,True,True,True,True,False,,True,-18392185.821226947,20414858.516572855,True,,
